Nr uczestnika;Preferencje
670;Electronic,68|Latin,25|Alternative,7
671;Alternative,24|Pop,35|World,31|Blues,10
672;Country,68|Latin,29|Vocal,3
673;R&B/Soul,84|Electronic,16
674;Jazz,53|Pop,36|Alternative,11
675;Blues,31|Vocal,30|Jazz,26|Electronic,13
676;R&B/Soul,80|Classical,20
677;Alternative,59|Metal,33|Industrial,8
678;Metal,45|Rock,21|Vocal,32|Latin,2
679;Metal,33|World,67
680;Classical,69|Comedy,30|R&B/Soul,1
681;Dance,81|Comedy,19
682;Country,26|Alternative,66|Folk,8
683;Latin,92|Classical,8
684;Jazz,60|Metal,39|Industrial,1
685;World,41|Latin,22|Rock,28|Metal,9
686;World,64|Country,20|Folk,16
687;Blues,90|Electronic,10
688;Metal,98|Country,2
689;World,57|Vocal,31|Industrial,12
690;Electronic,82|Anime,18
691;Comedy,33|Alternative,39|Classical,20|Jazz,8
692;Blues,35|Rock,45|Jazz,20
693;Reggae,82|Classical,18
694;Blues,51|Dance,44|Vocal,5
695;Reggae,58|R&B/Soul,21|Industrial,20|Country,1
696;Electronic,20|World,45|Instrumental,27|Jazz,8
697;Blues,63|Electronic,20|Comedy,17
698;Classical,29|R&B/Soul,62|Blues,9
699;Alternative,88|Metal,12
700;Alternative,41|R&B/Soul,31|Dance,28
701;Instrumental,52|R&B/Soul,24|Anime,20|Country,4
702;Metal,82|Industrial,18
703;Industrial,36|Vocal,46|Classical,18
704;Instrumental,31|World,51|Country,18
705;Dance,42|Reggae,32|Folk,20|Electronic,6
706;World,89|Instrumental,11
707;Dance,42|Country,44|Alternative,14
708;Rock,41|Latin,56|World,3
709;Alternative,61|World,36|Blues,3
710;Rock,29|Metal,59|Vocal,12
711;Comedy,100
712;R&B/Soul,55|Pop,42|World,3
713;Dance,65|Anime,27|Folk,8
714;Dance,53|Electronic,31|Classical,16
715;Anime,29|Blues,23|Classical,43|Electronic,5
716;Alternative,30|Comedy,68|R&B/Soul,2
717;Reggae,22|Electronic,48|Latin,22|Anime,8
718;Industrial,71|R&B/Soul,26|Alternative,3
719;Country,96|Alternative,4
720;Alternative,26|Country,52|Pop,20|World,2
721;Industrial,57|Metal,21|Latin,21|Country,1
722;Instrumental,32|Anime,63|Classical,5
723;Latin,53|Vocal,46|Reggae,1
724;Jazz,32|Anime,20|Dance,28|Metal,20
725;Comedy,63|Industrial,25|Rock,12
726;Anime,33|Vocal,38|World,21|Instrumental,8
727;Instrumental,40|Latin,37|Anime,21|World,2
728;Metal,35|R&B/Soul,57|Country,8
729;Rock,84|World,16
730;Reggae,37|Folk,52|Classical,11
731;Latin,82|Rock,18
732;Anime,41|Alternative,36|Electronic,20|Blues,3
733;Metal,85|R&B/Soul,15
734;Country,54|Pop,32|Industrial,14
735;Country,100
736;Blues,27|Comedy,39|Anime,30|Pop,4
737;Comedy,41|Pop,34|Anime,25
738;World,29|Classical,38|Dance,33
739;Comedy,82|Vocal,18
740;Rock,88|Instrumental,12
741;Latin,30|Dance,64|Rock,6
742;Rock,24|Jazz,65|Anime,11
743;Comedy,44|Rock,28|Instrumental,25|Alternative,3
744;Blues,44|Classical,40|R&B/Soul,16
745;Blues,85|Comedy,15
746;Dance,53|Metal,31|Rock,16
747;Pop,34|Industrial,40|Electronic,22|Folk,4
748;Latin,100
749;Classical,21|Alternative,23|Instrumental,49|Jazz,7
750;Reggae,41|Country,40|World,19
751;Vocal,28|World,40|Latin,20|Anime,12
752;Anime,34|World,41|Comedy,23|Folk,2
753;Metal,86|Anime,14
754;Folk,53|Blues,31|Pop,16
755;Anime,89|Folk,11
756;Folk,76|Rock,20|Reggae,4
757;Industrial,30|Vocal,24|Reggae,39|Instrumental,7
758;R&B/Soul,31|Alternative,33|Rock,31|World,5
759;Comedy,72|Industrial,20|R&B/Soul,8
760;Folk,97|Pop,3
761;Comedy,83|R&B/Soul,17
762;Latin,32|Vocal,57|Pop,11
763;Rock,66|Electronic,30|Alternative,4
764;Metal,22|Vocal,67|Jazz,11
765;Blues,37|Reggae,32|Metal,30|Comedy,1
766;R&B/Soul,33|Vocal,59|Folk,8
767;Country,90|Classical,10
768;Dance,35|Blues,61|Reggae,4
769;Country,100
770;Reggae,73|Jazz,25|Anime,2
771;World,46|Country,41|Anime,13
772;Anime,46|Folk,36|Country,18
773;Metal,37|Classical,61|Rock,2
774;Comedy,35|Reggae,45|Folk,20
775;Instrumental,74|World,22|Dance,4
776;R&B/Soul,29|Vocal,30|Alternative,35|Jazz,6
777;Jazz,20|R&B/Soul,50|Classical,29|Metal,1
778;Pop,49|Country,25|Reggae,25|R&B/Soul,1
779;Jazz,34|Instrumental,31|Rock,29|Anime,6
780;Industrial,81|Latin,19
781;Jazz,54|World,23|Electronic,23
782;Dance,74|Classical,24|Vocal,2
783;Vocal,48|Anime,30|Blues,21|Jazz,1
784;Country,62|Latin,29|Anime,9
785;Classical,50|Blues,38|Comedy,12
786;Vocal,91|R&B/Soul,9
787;Folk,41|Classical,52|Dance,7
788;Pop,86|Anime,14
789;Electronic,32|Folk,21|Alternative,31|Latin,16
790;World,74|Electronic,20|Folk,6
791;R&B/Soul,88|World,12
792;Alternative,62|Latin,26|Reggae,12
793;Folk,74|Jazz,21|Pop,5
794;Comedy,61|Classical,29|Vocal,10
795;Metal,100
796;Pop,67|Blues,33
797;Electronic,57|Industrial,36|Classical,7
798;Folk,29|Pop,22|Rock,39|World,10
799;Comedy,63|Instrumental,20|Reggae,17
800;Anime,37|Blues,37|Latin,26
801;Rock,26|Blues,58|Alternative,16
802;Country,78|Reggae,21|Rock,1
803;Rock,34|Latin,21|World,33|Classical,12
804;Pop,83|Industrial,17
805;Blues,65|Folk,29|R&B/Soul,6
806;Electronic,86|Metal,14
807;Jazz,56|Classical,32|Country,12
808;World,97|Folk,3
809;Instrumental,48|Pop,48|Industrial,4
810;Folk,65|Jazz,32|Vocal,3
811;Electronic,72|Dance,20|Anime,8
812;Jazz,65|Reggae,24|Latin,11
813;World,27|Folk,44|Anime,20|Instrumental,9
814;Classical,51|World,24|Blues,22|Folk,3
815;Dance,81|Reggae,19
816;Reggae,64|Alternative,32|Country,4
817;Reggae,21|Electronic,31|Instrumental,24|Metal,21|Alternative,3
818;Metal,48|Comedy,42|Jazz,10
819;Pop,95|Classical,5
820;Dance,86|Pop,14
821;Rock,23|Vocal,69|Folk,8
822;Anime,30|Latin,58|Blues,12
823;Pop,42|World,52|Jazz,6
824;Alternative,52|Classical,21|World,21|Rock,6
825;World,95|Electronic,5
826;Alternative,24|Latin,57|R&B/Soul,19
827;Folk,30|Country,27|Industrial,35|Blues,8
828;Rock,40|Industrial,46|Electronic,14
829;Rock,55|Electronic,22|Metal,21|Reggae,2
830;Folk,48|Electronic,30|Vocal,20|World,2
831;Anime,57|Folk,30|Alternative,13
832;Industrial,68|Comedy,22|Metal,10
833;Industrial,22|Rock,71|Pop,7
834;Country,53|Reggae,36|Metal,11
835;Comedy,72|Blues,24|Country,4
836;Jazz,98|Country,2
837;Alternative,50|Classical,35|Blues,15
838;Reggae,83|Rock,17
839;World,51|Reggae,31|Country,18
840;Electronic,51|R&B/Soul,42|Pop,7
841;Alternative,68|Anime,29|Blues,3
842;Electronic,61|Alternative,24|Instrumental,15
843;Folk,26|Comedy,68|Pop,6
844;Classical,65|Dance,20|Industrial,15
845;World,63|Folk,24|Country,13
846;Alternative,100
847;Vocal,54|Blues,46
848;Pop,34|Alternative,52|Electronic,14
849;World,21|Jazz,78|Classical,1
850;Comedy,58|Pop,28|Metal,14
851;Instrumental,76|Latin,24
852;Folk,82|Alternative,18
853;Folk,43|Latin,56|Country,1
854;Rock,38|Classical,30|R&B/Soul,27|Folk,5
855;Metal,47|Industrial,30|Dance,20|Comedy,3
856;Anime,56|Alternative,22|Electronic,21|Jazz,1
857;Reggae,51|Vocal,37|R&B/Soul,12
858;Alternative,86|Anime,14
859;Metal,50|Folk,22|Blues,20|Anime,8
860;World,46|Rock,53|Electronic,1
861;Industrial,28|Folk,40|Comedy,23|World,9
862;R&B/Soul,68|Jazz,20|Metal,12
863;R&B/Soul,64|Instrumental,35|Country,1
864;World,71|Blues,20|Electronic,9
865;Classical,34|Comedy,33|Reggae,31|Country,2
866;Dance,52|Industrial,32|Metal,16
867;World,28|Instrumental,22|R&B/Soul,40|Vocal,10
868;World,34|Pop,27|R&B/Soul,32|Instrumental,7
869;Anime,50|Latin,44|Country,6
870;Latin,86|Pop,14
871;Reggae,77|Classical,21|Latin,2
872;Comedy,76|Classical,24
873;Rock,28|Country,65|Folk,7
874;Reggae,91|Comedy,9
875;Alternative,60|Classical,32|Dance,8
876;World,50|Pop,36|Folk,14
877;Electronic,61|World,38|Country,1
878;Electronic,31|Classical,46|Industrial,22|Comedy,1
879;Pop,27|Electronic,20|R&B/Soul,30|Jazz,21|Anime,2
880;Blues,38|Industrial,30|Latin,28|Electronic,4
881;Latin,49|Alternative,31|Pop,20
882;Instrumental,44|Anime,45|Folk,11
883;Classical,28|Alternative,20|Industrial,37|Rock,15
884;Instrumental,51|Jazz,38|Country,11
885;Instrumental,26|Alternative,39|Classical,23|Metal,12
886;Dance,58|World,30|Comedy,12
887;R&B/Soul,99|Rock,1
888;Country,43|Latin,24|Classical,23|Blues,10
889;Metal,73|Industrial,22|Classical,5
890;Reggae,53|Instrumental,32|Classical,15
891;Latin,70|Anime,21|Pop,9
892;Jazz,92|Industrial,8
893;World,66|Vocal,27|Dance,7
894;Country,33|Rock,38|Industrial,26|Vocal,3
895;Anime,72|Pop,28
896;Jazz,75|World,25
897;Classical,96|Dance,4
898;Dance,20|Country,28|Vocal,23|World,24|Jazz,5
899;Instrumental,24|R&B/Soul,35|Classical,34|Jazz,7
900;Dance,37|Blues,45|Anime,18
901;Pop,75|Folk,20|Dance,5
902;Electronic,41|Rock,28|Classical,25|Country,6
903;Reggae,84|Anime,16
904;Alternative,67|Folk,24|Reggae,9
905;Classical,70|Blues,27|Folk,3
906;Reggae,82|Country,18
907;Reggae,49|Metal,28|Country,20|Industrial,3
908;Industrial,36|Folk,51|Pop,13
909;Rock,63|Jazz,21|Vocal,16
910;Industrial,40|Rock,24|Folk,20|Instrumental,16
911;Dance,95|Classical,5
912;Reggae,54|Classical,43|Pop,3
913;Dance,65|World,34|Instrumental,1
914;Metal,83|Folk,17
915;Folk,24|Comedy,21|Alternative,44|Dance,11
916;Pop,85|Comedy,15
917;Classical,29|Comedy,52|Blues,19
918;Latin,48|R&B/Soul,26|Country,24|Electronic,2
919;Instrumental,32|Classical,60|Electronic,8
920;Classical,42|Reggae,54|R&B/Soul,4
921;Alternative,85|Latin,15
922;Alternative,54|World,45|Electronic,1
923;Metal,23|Comedy,52|Pop,24|Instrumental,1
924;Industrial,44|Vocal,30|R&B/Soul,24|Dance,2
925;Jazz,98|Pop,2
926;Blues,57|Comedy,29|Folk,14
927;Comedy,97|Reggae,3
928;R&B/Soul,91|Instrumental,9
929;Blues,92|Anime,8
930;Pop,80|Industrial,20
931;Industrial,88|Metal,12
932;Jazz,76|Instrumental,24
933;Instrumental,35|Metal,21|Country,29|Pop,15
934;Metal,38|Dance,56|Vocal,6
935;Industrial,22|Folk,69|Rock,9
936;Metal,49|Comedy,45|Folk,6
937;Industrial,38|Latin,47|Rock,15
938;R&B/Soul,20|Classical,27|World,30|Country,20|Folk,3
939;World,64|Pop,22|Metal,14
940;Country,80|Latin,20
941;Rock,48|Industrial,28|R&B/Soul,20|Country,4
942;Classical,27|Metal,37|Vocal,21|Rock,15
943;Country,95|Dance,5
944;Reggae,92|Electronic,8
945;Vocal,65|Electronic,33|Dance,2
946;Comedy,88|Blues,12
947;Reggae,78|Industrial,22
948;Vocal,46|World,52|Comedy,2
949;Country,69|Alternative,24|World,7
950;Anime,70|Reggae,21|Rock,9
951;Latin,27|Anime,48|Alternative,23|Classical,2
952;Alternative,81|Blues,19
953;Pop,63|Anime,37
954;Pop,20|Latin,23|Blues,20|R&B/Soul,37
955;Industrial,87|Latin,13
956;Industrial,86|Electronic,14
957;Country,85|Anime,15
958;Metal,75|Blues,23|Country,2
959;Vocal,85|Rock,15
960;Rock,99|Metal,1
961;Country,35|Blues,35|Instrumental,26|Classical,4
962;Folk,72|Rock,28
963;Country,37|Dance,55|Alternative,8
964;Folk,100
965;Instrumental,69|Blues,20|Comedy,11
966;Reggae,51|Metal,48|Electronic,1
967;Metal,81|World,19
968;Comedy,69|Vocal,25|Industrial,6
969;Reggae,76|Latin,24
970;Folk,53|World,33|Industrial,14
971;Anime,39|Instrumental,36|Alternative,24|Metal,1
972;Folk,96|Instrumental,4
973;World,67|Dance,30|Alternative,3
974;Metal,56|Blues,40|Dance,4
975;Vocal,85|World,15
976;Metal,60|Blues,27|Classical,13
977;R&B/Soul,45|Reggae,54|Anime,1
978;Reggae,100
979;Blues,77|Jazz,22|R&B/Soul,1
980;Pop,95|Rock,5
981;Classical,59|Vocal,40|Reggae,1
982;Industrial,64|Dance,27|Electronic,9
983;R&B/Soul,36|Pop,31|Latin,25|Instrumental,8
984;World,48|Dance,48|Jazz,4
985;Classical,38|Pop,44|Dance,18
986;Comedy,44|World,35|Country,20|Alternative,1
987;Reggae,58|Rock,36|Comedy,6
988;Country,55|Classical,33|World,12
989;Vocal,61|Instrumental,27|Rock,12
990;Classical,20|Vocal,24|Metal,43|Dance,13
991;Dance,32|Blues,62|Rock,6
992;Pop,33|Industrial,33|Anime,23|Reggae,11
993;Comedy,79|Blues,21
994;Anime,60|Vocal,21|Folk,19
995;World,58|R&B/Soul,33|Electronic,9
996;Instrumental,72|World,24|Blues,4
997;Industrial,91|Comedy,9
998;Pop,83|R&B/Soul,17
999;Metal,63|Jazz,34|Latin,3
1000;Jazz,20|Blues,65|Comedy,15
1001;World,31|Vocal,27|Classical,35|Jazz,7
1002;Vocal,29|Dance,35|Anime,21|Blues,15
1003;Folk,21|Metal,76|Reggae,3
1004;Folk,30|Comedy,49|Dance,21
1005;Alternative,38|Pop,23|Folk,33|Comedy,6
1006;R&B/Soul,98|Vocal,2
1007;Folk,54|Comedy,39|Electronic,7
1008;Latin,94|World,6
1009;Instrumental,27|Country,20|Classical,50|Rock,3
1010;Rock,44|Industrial,55|Comedy,1
1011;Country,87|Blues,13
1012;Blues,39|Metal,39|Industrial,22
1013;Pop,50|Classical,31|Comedy,19
1014;Instrumental,54|Electronic,45|Blues,1
1015;Dance,33|Alternative,29|Electronic,26|Classical,12
1016;Folk,100
1017;Blues,39|Industrial,44|Anime,17
1018;Instrumental,43|Folk,22|Anime,28|Jazz,7
1019;Anime,77|Classical,22|Instrumental,1
1020;Pop,75|Comedy,22|Blues,3
1021;Jazz,89|Instrumental,11
1022;World,21|Dance,78|Electronic,1
1023;Folk,24|Reggae,47|Blues,28|Jazz,1
1024;Latin,60|Metal,28|Blues,12
1025;Reggae,59|Metal,24|Instrumental,17
1026;Comedy,47|Pop,46|Metal,7
1027;Classical,52|Reggae,38|Dance,10
1028;Reggae,55|Electronic,24|Alternative,20|Pop,1
1029;Jazz,96|Pop,4
1030;Country,57|Dance,29|Industrial,14
1031;Anime,38|Latin,45|Pop,17
1032;Vocal,24|Reggae,26|Metal,34|Country,16
1033;Reggae,32|Industrial,46|Dance,20|Country,2
1034;Reggae,95|Rock,5
1035;World,49|Vocal,42|Comedy,9
1036;Industrial,36|Instrumental,40|Blues,23|Comedy,1
1037;Electronic,74|Instrumental,26
1038;Latin,71|Blues,25|Industrial,4
1039;Vocal,67|Alternative,21|Country,12
1040;Jazz,69|Dance,29|Industrial,2
1041;Blues,88|Metal,12
1042;Classical,64|R&B/Soul,24|Country,12
1043;Pop,70|Latin,23|Rock,7
1044;Vocal,35|Dance,32|Rock,25|Classical,8
1045;Industrial,50|Vocal,41|Pop,9
1046;R&B/Soul,35|Electronic,37|Rock,27|Metal,1
1047;Folk,30|Dance,46|Comedy,23|Electronic,1
1048;Vocal,96|Instrumental,4
1049;Latin,63|Dance,37
1050;Jazz,84|R&B/Soul,16
1051;Vocal,23|Industrial,21|Pop,23|Metal,25|Classical,8
1052;Rock,98|World,2
1053;Rock,70|Reggae,25|Country,5
1054;Instrumental,76|Industrial,20|R&B/Soul,4
1055;Pop,61|Vocal,39
1056;Industrial,26|Rock,24|Country,43|Comedy,7
1057;World,53|Metal,20|Reggae,22|Vocal,5
1058;Alternative,61|Dance,37|R&B/Soul,2
1059;Jazz,52|Latin,43|Instrumental,5
1060;Country,74|Folk,24|Metal,2
1061;Electronic,97|Country,3
1062;Instrumental,33|Comedy,59|Industrial,8
1063;Rock,35|Comedy,36|Country,29
1064;Vocal,35|Rock,55|Dance,10
1065;Alternative,100
1066;Anime,33|Industrial,37|Electronic,20|World,10
1067;R&B/Soul,51|Industrial,21|Latin,21|Metal,7
1068;Anime,54|Rock,26|Latin,20
1069;Folk,30|Jazz,56|Vocal,14
1070;Rock,79|Industrial,20|R&B/Soul,1
1071;Instrumental,27|Rock,20|R&B/Soul,42|Anime,11
1072;Folk,80|Blues,20
1073;Jazz,68|Classical,28|Electronic,4
1074;Electronic,46|Rock,45|Vocal,9
1075;Classical,70|Industrial,28|Comedy,2
1076;Industrial,69|Classical,20|Dance,11
1077;Latin,89|Alternative,11
1078;Country,28|Folk,53|Dance,19
1079;Alternative,91|Jazz,9
1080;Classical,71|Comedy,24|Folk,5
1081;World,23|Pop,48|Rock,22|Vocal,7
1082;Latin,41|Country,33|R&B/Soul,21|Folk,5
1083;Anime,22|Pop,57|Comedy,20|Metal,1
1084;World,93|Blues,7
1085;Blues,35|Folk,36|Rock,24|World,5
1086;Pop,27|Folk,22|Rock,40|Anime,11
1087;Electronic,96|R&B/Soul,4
1088;Industrial,99|R&B/Soul,1
1089;Vocal,21|World,51|Comedy,24|Alternative,4
1090;Vocal,34|Latin,46|Industrial,20
1091;R&B/Soul,69|Industrial,23|Vocal,8
1092;Industrial,27|Reggae,73
1093;Electronic,89|Rock,11
1094;Industrial,49|Electronic,50|Folk,1
1095;World,21|Alternative,21|R&B/Soul,57|Pop,1
1096;Folk,92|Blues,8
1097;World,70|Pop,23|Reggae,7
1098;Dance,42|Classical,36|Blues,22
1099;Classical,40|Country,58|World,2
1100;Pop,71|Alternative,26|Reggae,3
1101;Dance,83|Industrial,17
1102;Folk,65|Rock,24|Instrumental,11
1103;Pop,46|Vocal,29|Jazz,20|Dance,5
1104;World,49|Pop,38|Alternative,13
1105;Latin,90|World,10
1106;Alternative,41|Pop,30|Electronic,27|Latin,2
1107;Reggae,32|Latin,46|Folk,22
1108;Classical,64|Country,29|Electronic,7
1109;Country,67|Pop,21|World,12
1110;Jazz,69|Rock,25|Anime,6
1111;Reggae,60|Dance,38|Blues,2
1112;Rock,31|Electronic,48|R&B/Soul,21
1113;Reggae,63|Blues,24|Metal,13
1114;Vocal,26|Latin,56|Folk,18
1115;World,54|Comedy,35|Metal,11
1116;Classical,40|Pop,21|Blues,33|Vocal,6
1117;Industrial,62|Vocal,35|Country,3
1118;Dance,46|Jazz,38|Country,16
1119;Latin,89|Rock,11
1120;Jazz,94|R&B/Soul,6
1121;Blues,80|Jazz,20
1122;Alternative,43|Blues,28|Instrumental,24|Anime,5
1123;Anime,41|Comedy,31|Rock,24|Reggae,4
1124;World,61|Country,29|Vocal,10
1125;Instrumental,87|Dance,13
1126;Jazz,92|Instrumental,8
1127;Pop,28|Alternative,57|Electronic,15
1128;Blues,99|Latin,1
1129;Latin,24|Folk,49|Jazz,26|Classical,1
1130;Rock,23|Anime,44|Folk,23|Latin,10
1131;Industrial,50|R&B/Soul,42|Pop,8
1132;Dance,73|Alternative,24|Folk,3
1133;Pop,59|Folk,22|Alternative,19
1134;Pop,62|Country,29|Comedy,9
1135;Reggae,70|Latin,28|R&B/Soul,2
1136;Metal,84|Vocal,16
1137;Instrumental,78|Rock,21|Folk,1
1138;Alternative,96|Metal,4
1139;R&B/Soul,26|Rock,20|Instrumental,28|Classical,24|Metal,2
1140;Classical,42|Reggae,49|World,9
1141;Classical,86|Rock,14
1142;Rock,41|Jazz,54|Classical,5
1143;Folk,61|Reggae,39
1144;Country,73|Dance,20|Industrial,7
1145;Alternative,71|Classical,27|Dance,2
1146;Vocal,74|Reggae,24|Comedy,2
1147;Industrial,87|Electronic,13
1148;Instrumental,21|Alternative,46|Comedy,28|Reggae,5
1149;Pop,86|Dance,14
1150;R&B/Soul,31|Latin,66|Metal,3
1151;Pop,79|Country,21
1152;Anime,63|Electronic,28|Classical,9
1153;Classical,37|Pop,49|Reggae,14
1154;Anime,99|Reggae,1
1155;Vocal,72|R&B/Soul,25|World,3
1156;Industrial,58|Blues,37|Electronic,5
1157;Instrumental,51|Blues,23|Dance,26
1158;Alternative,20|Comedy,62|Rock,18
1159;Country,93|Electronic,7
1160;Blues,43|Anime,46|Reggae,11
1161;Metal,90|Vocal,10
1162;Reggae,63|Comedy,34|Classical,3
1163;Alternative,42|Comedy,49|Electronic,9
1164;Alternative,49|Jazz,37|Reggae,14
1165;Latin,64|Jazz,32|Folk,4
1166;Blues,57|Comedy,21|Latin,21|World,1
1167;Rock,56|Instrumental,35|Electronic,9
1168;Comedy,21|Instrumental,45|Reggae,25|Rock,9
1169;Comedy,42|Metal,44|Alternative,14
1170;Anime,28|Electronic,44|Classical,23|Dance,5
1171;Alternative,68|Anime,32
1172;Electronic,43|Reggae,46|Alternative,11
1173;Classical,80|Vocal,20
1174;Blues,83|Electronic,17
1175;Industrial,84|Anime,16
1176;Industrial,89|World,11
1177;Folk,63|Classical,20|Instrumental,17
1178;R&B/Soul,37|Reggae,52|Rock,11
1179;Dance,99|Vocal,1
1180;Alternative,89|Jazz,11
1181;Country,59|Comedy,21|Latin,20
1182;World,64|Comedy,32|Pop,4
1183;Reggae,88|Comedy,12
1184;Country,39|Latin,50|Metal,11
1185;Classical,54|Comedy,37|Reggae,9
1186;Comedy,80|Dance,20
1187;Reggae,72|Comedy,21|Electronic,7
1188;R&B/Soul,74|Jazz,22|Country,4
1189;Comedy,76|Jazz,20|Folk,4
1190;Metal,30|Blues,70
1191;Folk,96|Dance,4
1192;Classical,90|Instrumental,10
1193;Jazz,58|Country,34|Dance,8
1194;Industrial,78|Country,20|Comedy,2
1195;Classical,68|Electronic,23|World,9
1196;Latin,37|Vocal,42|Classical,20|World,1
1197;Metal,86|Rock,14
1198;Dance,42|Alternative,58
1199;Blues,79|Jazz,20|Instrumental,1
1200;Reggae,60|Metal,31|Country,9
1201;Industrial,26|Rock,52|R&B/Soul,21|Pop,1
1202;Metal,59|Rock,38|Industrial,3
1203;Blues,46|Pop,30|Classical,24
1204;Electronic,23|Pop,63|World,14
1205;Vocal,20|Dance,57|Jazz,22|Pop,1
1206;Vocal,71|Country,20|R&B/Soul,9
1207;Pop,43|Folk,33|Industrial,22|Instrumental,2
1208;Comedy,52|Classical,33|Blues,15
1209;Folk,82|Anime,18
1210;Classical,71|Folk,28|Alternative,1
1211;Classical,55|Electronic,44|World,1
1212;Country,44|Jazz,53|Latin,3
1213;Latin,43|Pop,38|Industrial,19
1214;Alternative,40|Jazz,34|World,22|Classical,4
1215;Industrial,71|Reggae,26|Pop,3
1216;Comedy,81|R&B/Soul,19
1217;Reggae,94|Folk,6
1218;Folk,85|Industrial,15
1219;Rock,86|Comedy,14
1220;Reggae,81|Jazz,19
1221;Electronic,69|Blues,20|Jazz,11
1222;Vocal,60|Rock,29|Latin,11
1223;Electronic,49|Reggae,28|Dance,21|Classical,2
1224;World,22|Rock,34|Instrumental,41|Jazz,3
1225;Blues,80|Reggae,20
1226;Pop,31|Anime,30|Rock,39
1227;Folk,35|Country,65
1228;Latin,30|Electronic,38|Anime,30|Comedy,2
1229;World,69|Classical,28|Jazz,3
1230;Jazz,87|Dance,13
1231;Country,25|Folk,20|Vocal,47|Dance,8
1232;Pop,51|Jazz,33|Vocal,16
1233;Dance,95|Anime,5
1234;Pop,100
1235;Metal,55|Rock,42|Vocal,3
1236;Industrial,55|Pop,24|Latin,20|Country,1
1237;Pop,57|Metal,37|Blues,6
1238;R&B/Soul,67|World,21|Latin,12
1239;Dance,31|Jazz,32|World,23|Instrumental,14
1240;Metal,63|Anime,31|Rock,6
1241;Folk,27|Reggae,36|Dance,22|Pop,15
1242;Folk,43|Latin,32|Blues,23|Instrumental,2
1243;Metal,67|Folk,23|Industrial,10
1244;Folk,50|Latin,49|R&B/Soul,1
1245;Instrumental,80|Comedy,20
1246;Vocal,98|World,2
1247;Pop,20|Latin,23|Anime,42|Country,15
1248;Pop,92|Dance,8
1249;Country,56|Instrumental,42|Dance,2
1250;Alternative,28|Reggae,21|Comedy,34|Rock,17
1251;Classical,24|Metal,64|Comedy,12
1252;R&B/Soul,52|Rock,36|Vocal,12
1253;Latin,92|World,8
1254;Metal,60|Pop,24|Blues,16
1255;Industrial,77|Country,20|World,3
1256;Blues,27|Reggae,48|Country,23|Dance,2
1257;Reggae,55|Blues,33|R&B/Soul,12
1258;Pop,25|Alternative,40|Latin,27|Electronic,8
1259;Anime,96|Rock,4
1260;Folk,68|Dance,25|Blues,7
1261;Blues,68|Classical,25|Pop,7
1262;Vocal,22|Metal,39|Anime,20|Jazz,19
1263;Anime,29|Reggae,51|Country,20
1264;Rock,31|Anime,57|R&B/Soul,12
1265;Classical,54|Dance,23|Jazz,23
1266;World,41|Industrial,33|Metal,23|Electronic,3
1267;Folk,58|Instrumental,30|Blues,12
1268;Classical,41|Electronic,22|Blues,31|Metal,6
1269;Pop,65|Alternative,29|Metal,6
1270;Folk,39|Industrial,45|Latin,16
1271;Country,76|Metal,22|R&B/Soul,2
1272;Classical,41|World,45|Folk,14
1273;Latin,22|Dance,32|Rock,29|Classical,17
1274;Reggae,95|Industrial,5
1275;Pop,77|Instrumental,20|Metal,3
1276;Comedy,94|Instrumental,6
1277;Latin,30|Jazz,29|World,33|Instrumental,8
1278;Industrial,99|Dance,1
1279;R&B/Soul,24|Metal,46|Folk,30
1280;Metal,27|Latin,66|Reggae,7
1281;Comedy,55|Alternative,24|Pop,21
1282;Jazz,45|Classical,54|Metal,1
1283;Latin,23|Classical,71|Industrial,6
1284;Folk,31|Comedy,29|Instrumental,29|Metal,11
1285;Reggae,52|Metal,34|World,14
1286;Comedy,86|Folk,14
1287;World,47|Vocal,47|Alternative,6
1288;Latin,83|Pop,17
1289;Blues,77|Dance,21|Country,2
1290;Dance,46|Folk,40|Classical,14
1291;Reggae,35|Jazz,25|Electronic,35|Country,5
1292;Latin,59|Rock,33|Country,8
1293;Jazz,99|Instrumental,1
1294;Dance,60|Comedy,22|Reggae,18
1295;Anime,26|Vocal,58|World,16
1296;Country,35|Electronic,47|Industrial,18
1297;Reggae,27|Blues,49|Metal,22|Electronic,2
1298;Reggae,36|Anime,50|Pop,14
1299;Rock,36|Jazz,47|Reggae,17
1300;Anime,94|Metal,6
1301;Jazz,24|Instrumental,37|Pop,35|Folk,4
1302;Country,80|Folk,20
1303;World,87|Instrumental,13
1304;Vocal,29|Country,41|Comedy,22|Instrumental,8
1305;Blues,89|Classical,11
1306;Country,54|Jazz,33|Electronic,13
1307;Vocal,82|Industrial,18
1308;Dance,40|R&B/Soul,22|Instrumental,20|Blues,18
1309;Instrumental,46|Vocal,25|Dance,26|Latin,3
1310;Country,24|Industrial,41|Pop,34|Vocal,1
1311;Pop,73|Dance,24|Blues,3
1312;R&B/Soul,31|Pop,67|Metal,2
1313;Pop,25|Classical,29|World,31|Folk,15
1314;Industrial,56|R&B/Soul,36|Classical,8
1315;Instrumental,90|Latin,10
1316;Country,95|Folk,5
1317;Electronic,45|Rock,28|Metal,27
1318;World,55|Blues,32|R&B/Soul,13
1319;Folk,49|World,49|Blues,2
1320;Comedy,65|Rock,23|R&B/Soul,12
